Enrollment ID,User ID,Course Name,User Level,Enrollment Date
5350,131,Data Science,Intermediate,2023-02-11
5351,867,Deep Learning,Intermediate,2023-09-05
5352,673,Deep Learning,Intermediate,2020-09-24
5353,430,Deep Learning,Intermediate,2021-05-19
5354,706,Data Science,Beginner,2022-05-04
5355,461,Deep Learning,Beginner,2022-05-16
5356,199,Machine Learning,Beginner,2021-04-28
5357,56,Data Science,Beginner,2023-06-16
5358,924,Data Science,Beginner,2022-03-23
5359,108,Machine Learning,Intermediate,2023-03-28
5360,271,Python Basics,Advanced,2023-03-13
5361,157,AI for Everyone,Beginner,2022-09-07
5362,716,Data Science,Advanced,2021-03-24
5363,986,Python Basics,Advanced,2023-01-26
5364,645,Machine Learning,Intermediate,2020-04-07
5365,981,Deep Learning,Intermediate,2021-12-10
5366,381,Python Basics,Advanced,2020-10-15
5367,819,Python Basics,Beginner,2021-06-03
5368,738,Deep Learning,Intermediate,2022-04-16
5369,583,Python Basics,Intermediate,2023-04-10
5370,753,Python Basics,Advanced,2021-07-18
5371,716,Python Basics,Advanced,2023-09-22
5372,520,Deep Learning,Beginner,2022-04-06
5373,261,Deep Learning,Advanced,2022-01-13
5374,37,Data Science,Advanced,2022-06-20
5375,928,Python Basics,Beginner,2020-06-06
5376,914,Python Basics,Intermediate,2020-01-24
5377,759,AI for Everyone,Advanced,2022-01-26
5378,702,Machine Learning,Beginner,2023-10-08
5379,306,Python Basics,Advanced,2021-01-06
5380,773,Deep Learning,Beginner,2020-05-08
5381,341,Deep Learning,Advanced,2021-02-17
5382,785,AI for Everyone,Beginner,2023-07-03
5383,668,Machine Learning,Intermediate,2023-07-16
5384,256,Deep Learning,Intermediate,2020-12-07
5385,761,Python Basics,Beginner,2020-05-19
5386,193,Data Science,Intermediate,2020-12-26
5387,686,Deep Learning,Intermediate,2021-05-17
5388,407,AI for Everyone,Advanced,2020-09-19
5389,50,Deep Learning,Beginner,2020-01-01
5390,731,Python Basics,Beginner,2023-06-14
5391,620,AI for Everyone,Beginner,2023-01-16
5392,63,Machine Learning,Intermediate,2023-07-13
5393,751,Machine Learning,Advanced,2023-01-02
5394,979,Deep Learning,Advanced,2022-03-06
5395,772,Python Basics,Intermediate,2023-09-15
5396,29,Data Science,Intermediate,2021-10-08
5397,554,Python Basics,Beginner,2020-11-04
5398,897,Python Basics,Beginner,2020-02-18
5399,489,Machine Learning,Beginner,2023-12-19
5400,655,AI for Everyone,Advanced,2020-11-04
5401,583,AI for Everyone,Intermediate,2023-07-08
5402,214,Deep Learning,Intermediate,2023-12-12
5403,155,AI for Everyone,Beginner,2022-12-02
5404,733,AI for Everyone,Beginner,2022-06-13
5405,215,Python Basics,Beginner,2022-08-09
5406,978,Machine Learning,Beginner,2021-03-06
5407,377,Deep Learning,Intermediate,2021-04-28
5408,306,AI for Everyone,Beginner,2020-02-10
5409,860,Python Basics,Advanced,2021-04-22
5410,298,AI for Everyone,Intermediate,2023-07-14
5411,863,Python Basics,Intermediate,2021-05-26
5412,766,AI for Everyone,Advanced,2023-08-18
5413,621,Deep Learning,Intermediate,2021-11-16
5414,317,Data Science,Beginner,2021-04-23
5415,253,Data Science,Beginner,2020-04-19
5416,826,AI for Everyone,Intermediate,2023-02-12
5417,123,Data Science,Beginner,2020-02-22
5418,187,AI for Everyone,Intermediate,2021-12-11
5419,465,Python Basics,Beginner,2023-02-17
5420,490,Python Basics,Beginner,2020-04-16
5421,52,AI for Everyone,Beginner,2020-05-07
5422,875,Deep Learning,Beginner,2023-01-23
5423,181,Python Basics,Intermediate,2021-06-20
5424,437,Data Science,Advanced,2023-05-24
5425,184,Data Science,Beginner,2022-05-12
5426,753,Deep Learning,Beginner,2022-05-14
5427,595,AI for Everyone,Beginner,2023-05-06
5428,393,Python Basics,Beginner,2020-12-28
5429,777,Deep Learning,Advanced,2023-05-03
5430,797,AI for Everyone,Beginner,2023-12-13
5431,200,Python Basics,Beginner,2023-07-15
5432,462,AI for Everyone,Advanced,2022-08-12
5433,775,Deep Learning,Intermediate,2020-07-23
5434,566,Machine Learning,Intermediate,2023-03-16
5435,868,Machine Learning,Beginner,2022-04-16
5436,490,Data Science,Intermediate,2020-06-19
5437,165,Python Basics,Intermediate,2020-06-25
5438,855,Machine Learning,Beginner,2020-02-12
5439,741,Machine Learning,Beginner,2020-04-02
5440,518,AI for Everyone,Advanced,2022-07-28
5441,907,Machine Learning,Beginner,2020-02-26
5442,193,Machine Learning,Intermediate,2022-05-03
5443,290,Data Science,Advanced,2020-02-12
5444,236,Deep Learning,Advanced,2022-02-24
5445,356,Machine Learning,Intermediate,2020-10-21
5446,503,Data Science,Beginner,2023-09-16
5447,409,Machine Learning,Advanced,2023-11-04
5448,686,AI for Everyone,Intermediate,2023-03-08
5449,144,Deep Learning,Intermediate,2022-10-02
5450,40,Data Science,Intermediate,2022-04-20
5451,41,AI for Everyone,Intermediate,2023-07-11
5452,775,Python Basics,Advanced,2023-04-15
5453,421,Python Basics,Advanced,2022-10-22
5454,265,Python Basics,Advanced,2020-05-17
5455,517,Python Basics,Beginner,2020-04-18
5456,56,AI for Everyone,Beginner,2020-03-23
5457,396,Deep Learning,Intermediate,2020-05-07
5458,180,Machine Learning,Beginner,2022-03-19
5459,82,Deep Learning,Intermediate,2021-04-14
5460,724,Machine Learning,Intermediate,2022-09-08
5461,323,Machine Learning,Intermediate,2023-05-04
5462,794,Machine Learning,Advanced,2023-11-09
5463,634,Machine Learning,Advanced,2022-01-22
5464,833,Machine Learning,Advanced,2023-03-09
5465,891,Deep Learning,Beginner,2023-10-22
5466,473,Python Basics,Advanced,2021-10-10
5467,237,AI for Everyone,Beginner,2021-01-23
5468,96,Python Basics,Advanced,2021-11-03
5469,63,Machine Learning,Beginner,2020-09-17
5470,378,AI for Everyone,Intermediate,2021-02-01
5471,3,Deep Learning,Beginner,2023-02-11
5472,642,Data Science,Beginner,2022-03-02
5473,433,Machine Learning,Intermediate,2022-02-19
5474,73,Machine Learning,Intermediate,2023-02-14
5475,154,Deep Learning,Beginner,2020-07-02
5476,681,AI for Everyone,Advanced,2023-10-13
5477,873,Deep Learning,Advanced,2023-08-23
5478,595,AI for Everyone,Beginner,2023-03-17
5479,753,Deep Learning,Advanced,2023-03-05
5480,46,Data Science,Intermediate,2022-08-15
5481,736,Python Basics,Advanced,2022-09-12
5482,732,Data Science,Advanced,2021-05-18
5483,53,AI for Everyone,Advanced,2020-08-25
5484,410,Data Science,Beginner,2021-04-10
5485,601,Machine Learning,Beginner,2021-10-08
5486,316,Python Basics,Advanced,2021-04-22
5487,587,Data Science,Advanced,2023-08-19
5488,64,Deep Learning,Advanced,2020-10-14
5489,663,Data Science,Intermediate,2023-05-24
5490,291,AI for Everyone,Advanced,2020-09-12
5491,493,AI for Everyone,Intermediate,2023-11-11
5492,241,Data Science,Beginner,2023-06-10
5493,309,AI for Everyone,Advanced,2021-12-22
5494,471,Machine Learning,Advanced,2020-03-26
5495,943,Python Basics,Beginner,2023-08-06
5496,990,Machine Learning,Intermediate,2022-11-13
5497,115,Deep Learning,Intermediate,2020-08-04
5498,44,Deep Learning,Beginner,2023-06-24
5499,851,Deep Learning,Advanced,2021-05-26
5500,422,Data Science,Advanced,2022-08-19
5501,533,Deep Learning,Beginner,2023-02-19
5502,179,Machine Learning,Intermediate,2023-05-25
5503,557,Deep Learning,Beginner,2023-05-25
5504,483,Data Science,Advanced,2021-11-08
5505,318,Python Basics,Beginner,2022-12-25
5506,26,Deep Learning,Advanced,2023-02-05
5507,610,Data Science,Intermediate,2023-12-11
5508,440,Data Science,Beginner,2020-10-20
5509,449,Python Basics,Advanced,2021-11-04
5510,697,Data Science,Beginner,2022-04-24
5511,477,Machine Learning,Advanced,2022-03-19
5512,600,AI for Everyone,Beginner,2023-08-17
5513,964,AI for Everyone,Advanced,2020-03-27
5514,474,AI for Everyone,Advanced,2022-06-11
5515,531,Machine Learning,Intermediate,2021-11-22
5516,5,Machine Learning,Intermediate,2020-07-19
5517,855,Data Science,Beginner,2022-05-13
5518,171,Deep Learning,Intermediate,2022-04-20
5519,641,Deep Learning,Beginner,2022-07-18
5520,447,Python Basics,Beginner,2021-05-16
5521,621,Data Science,Intermediate,2022-06-25
5522,962,Deep Learning,Advanced,2023-08-17
5523,230,Data Science,Beginner,2023-03-10
5524,551,Python Basics,Intermediate,2022-10-10
5525,467,Machine Learning,Beginner,2023-04-06
5526,147,Machine Learning,Intermediate,2022-03-08
5527,471,AI for Everyone,Beginner,2020-02-22
5528,731,Deep Learning,Intermediate,2022-06-05
5529,685,Deep Learning,Advanced,2023-08-16
5530,450,Deep Learning,Beginner,2020-09-13
5531,54,Deep Learning,Advanced,2020-09-27
5532,632,Machine Learning,Beginner,2022-05-03
5533,224,Data Science,Intermediate,2020-07-03
5534,754,Deep Learning,Beginner,2023-07-13
5535,166,Deep Learning,Beginner,2020-06-06
5536,780,Python Basics,Intermediate,2021-11-03
5537,990,Data Science,Intermediate,2023-08-02
5538,77,AI for Everyone,Advanced,2021-05-07
5539,577,Python Basics,Beginner,2023-06-19
5540,810,AI for Everyone,Beginner,2020-12-26
5541,951,Machine Learning,Intermediate,2021-11-04
5542,466,Machine Learning,Beginner,2022-04-17
5543,426,AI for Everyone,Intermediate,2023-06-25
5544,118,Deep Learning,Beginner,2021-03-13
5545,566,Python Basics,Advanced,2023-06-25
5546,876,Python Basics,Intermediate,2022-03-17
5547,521,Python Basics,Intermediate,2023-08-19
5548,995,AI for Everyone,Advanced,2021-02-17
5549,297,AI for Everyone,Intermediate,2023-06-03
5550,117,Deep Learning,Beginner,2022-05-23
5551,401,Machine Learning,Advanced,2023-11-25
5552,892,Python Basics,Intermediate,2022-10-14
5553,245,Python Basics,Intermediate,2021-12-12
5554,657,Deep Learning,Advanced,2020-10-10
5555,442,Machine Learning,Intermediate,2023-11-12
5556,295,Machine Learning,Intermediate,2023-03-08
5557,236,AI for Everyone,Beginner,2022-07-04
5558,397,AI for Everyone,Beginner,2021-09-17
5559,829,Machine Learning,Intermediate,2023-09-05
5560,357,AI for Everyone,Advanced,2020-06-27
5561,222,Python Basics,Beginner,2020-02-19
5562,437,Data Science,Advanced,2023-08-23
5563,260,Python Basics,Beginner,2021-03-02
5564,819,Data Science,Intermediate,2023-12-21
5565,579,AI for Everyone,Advanced,2022-09-23
5566,459,Deep Learning,Advanced,2021-07-14
5567,182,Data Science,Advanced,2022-11-19
5568,93,Deep Learning,Advanced,2022-09-17
5569,998,Deep Learning,Beginner,2023-04-21
5570,792,Machine Learning,Advanced,2022-11-09
5571,604,AI for Everyone,Intermediate,2022-04-02
5572,710,Python Basics,Advanced,2021-12-10
5573,645,AI for Everyone,Beginner,2022-11-16
5574,669,Deep Learning,Beginner,2020-04-01
5575,166,Machine Learning,Intermediate,2020-12-04
5576,515,Deep Learning,Intermediate,2021-03-24
5577,91,Deep Learning,Intermediate,2022-02-07
5578,755,AI for Everyone,Advanced,2023-01-15
5579,596,Python Basics,Beginner,2021-05-02
5580,383,Machine Learning,Beginner,2020-04-08
5581,954,Python Basics,Beginner,2022-01-14
5582,451,Data Science,Beginner,2020-06-28
5583,340,Python Basics,Beginner,2021-06-15
5584,639,Python Basics,Advanced,2020-06-05
5585,625,Machine Learning,Advanced,2023-01-13
5586,983,Machine Learning,Intermediate,2022-06-02
5587,127,Deep Learning,Intermediate,2020-12-23
5588,440,Deep Learning,Advanced,2021-06-27
5589,354,Machine Learning,Advanced,2021-02-06
5590,722,Machine Learning,Beginner,2023-11-20
5591,823,AI for Everyone,Intermediate,2021-01-14
5592,19,Data Science,Intermediate,2020-04-08
5593,401,Deep Learning,Intermediate,2022-02-23
5594,210,Machine Learning,Intermediate,2021-01-08
5595,611,AI for Everyone,Beginner,2023-02-27
5596,998,Data Science,Beginner,2023-02-10
5597,869,Deep Learning,Beginner,2022-07-18
5598,631,Data Science,Intermediate,2020-08-06
5599,22,Machine Learning,Beginner,2022-06-12
5600,145,Data Science,Advanced,2021-03-12
5601,166,Deep Learning,Beginner,2022-06-13
5602,322,Python Basics,Intermediate,2023-12-22
5603,869,AI for Everyone,Intermediate,2020-04-09
5604,634,Python Basics,Beginner,2023-03-21
5605,436,Deep Learning,Beginner,2020-01-16
5606,809,Deep Learning,Advanced,2021-01-24
5607,120,Data Science,Intermediate,2020-02-16
5608,846,Deep Learning,Beginner,2021-08-21
5609,410,AI for Everyone,Advanced,2023-10-08
5610,671,AI for Everyone,Beginner,2020-06-22
5611,111,Deep Learning,Advanced,2021-12-26
5612,426,Data Science,Beginner,2023-03-18
5613,272,Machine Learning,Beginner,2023-11-12
5614,143,Deep Learning,Advanced,2021-07-17
5615,242,Deep Learning,Beginner,2023-06-14
5616,286,AI for Everyone,Intermediate,2023-01-28
5617,581,Python Basics,Beginner,2021-12-24
5618,370,AI for Everyone,Intermediate,2023-09-09
5619,530,Data Science,Advanced,2022-03-13
5620,353,Machine Learning,Beginner,2023-09-27
5621,866,Python Basics,Intermediate,2021-04-08
5622,118,AI for Everyone,Advanced,2022-01-28
5623,305,Machine Learning,Beginner,2020-01-22
5624,130,Data Science,Advanced,2020-09-04
5625,905,Python Basics,Intermediate,2022-03-25
5626,736,Python Basics,Intermediate,2020-07-17
5627,590,Deep Learning,Advanced,2023-02-02
5628,581,Machine Learning,Beginner,2020-08-03
5629,776,Machine Learning,Advanced,2023-04-24
5630,516,Machine Learning,Advanced,2022-03-20
5631,883,Data Science,Advanced,2022-12-07
5632,730,Machine Learning,Advanced,2021-06-12
5633,784,AI for Everyone,Beginner,2022-10-16
5634,900,Python Basics,Intermediate,2021-12-27
5635,852,Python Basics,Advanced,2023-01-05
5636,340,AI for Everyone,Beginner,2020-07-20
5637,735,Machine Learning,Advanced,2022-02-08
5638,90,Deep Learning,Beginner,2020-01-07
5639,271,AI for Everyone,Beginner,2020-09-01
5640,652,AI for Everyone,Advanced,2022-08-06
5641,37,Python Basics,Intermediate,2021-07-16
5642,279,Deep Learning,Advanced,2021-06-19
5643,446,Python Basics,Beginner,2020-05-27
5644,764,Machine Learning,Intermediate,2022-12-04
5645,108,Machine Learning,Intermediate,2023-10-03
5646,208,AI for Everyone,Advanced,2021-01-06
5647,687,Data Science,Intermediate,2022-07-25
5648,644,AI for Everyone,Intermediate,2023-04-19
5649,706,AI for Everyone,Beginner,2022-10-27
5650,862,Python Basics,Beginner,2022-12-09
5651,517,AI for Everyone,Advanced,2023-04-03
5652,66,AI for Everyone,Beginner,2022-02-07
5653,137,AI for Everyone,Beginner,2020-11-22
5654,753,Deep Learning,Beginner,2020-11-12
5655,672,Deep Learning,Beginner,2020-02-20
5656,632,AI for Everyone,Intermediate,2023-09-14
5657,720,AI for Everyone,Intermediate,2022-12-07
5658,46,Data Science,Advanced,2020-02-23
5659,332,Data Science,Intermediate,2022-05-03
5660,631,Deep Learning,Advanced,2023-01-26
5661,18,Deep Learning,Intermediate,2021-08-25
5662,390,Python Basics,Advanced,2021-09-23
5663,138,Data Science,Intermediate,2023-12-06
5664,768,Data Science,Beginner,2021-04-15
5665,443,AI for Everyone,Intermediate,2022-06-21
5666,922,Deep Learning,Advanced,2021-04-14
5667,503,AI for Everyone,Beginner,2023-04-13
5668,666,Python Basics,Beginner,2023-04-24
5669,841,Python Basics,Advanced,2023-12-28
5670,278,Python Basics,Beginner,2020-04-12
5671,327,AI for Everyone,Beginner,2021-07-18
5672,693,Data Science,Advanced,2022-09-28
5673,813,AI for Everyone,Intermediate,2023-07-03
5674,488,Python Basics,Beginner,2022-05-22
5675,733,Data Science,Intermediate,2023-07-27
5676,333,Machine Learning,Intermediate,2021-04-14
5677,531,AI for Everyone,Advanced,2023-05-23
5678,99,Data Science,Intermediate,2022-10-27
5679,784,Python Basics,Beginner,2021-10-22
5680,260,Data Science,Intermediate,2023-07-13
5681,938,Python Basics,Intermediate,2021-04-09
5682,14,Data Science,Advanced,2021-10-17
5683,442,Deep Learning,Beginner,2020-03-26
5684,675,AI for Everyone,Advanced,2021-11-01
5685,13,Data Science,Advanced,2021-07-15
5686,643,Deep Learning,Intermediate,2023-10-21
5687,407,Data Science,Beginner,2021-04-01
5688,763,AI for Everyone,Intermediate,2023-09-27
5689,183,Deep Learning,Advanced,2022-03-16
5690,568,Machine Learning,Intermediate,2021-07-13
5691,210,Data Science,Beginner,2023-08-12
5692,980,Data Science,Intermediate,2022-06-20
5693,882,Machine Learning,Intermediate,2022-05-19
5694,851,Python Basics,Advanced,2021-12-19
5695,499,Machine Learning,Advanced,2023-04-13
5696,627,Python Basics,Advanced,2022-04-03
5697,570,Deep Learning,Advanced,2023-05-18
5698,365,Python Basics,Advanced,2021-09-15
5699,884,Deep Learning,Intermediate,2020-03-13
5700,531,AI for Everyone,Advanced,2023-02-20
5701,895,Machine Learning,Advanced,2023-07-13
5702,943,Data Science,Intermediate,2022-01-02
5703,911,Data Science,Advanced,2023-05-19
5704,666,Machine Learning,Advanced,2020-06-26
5705,157,Deep Learning,Intermediate,2022-02-13
5706,340,AI for Everyone,Intermediate,2023-02-12
5707,316,Machine Learning,Beginner,2022-01-15
5708,968,Python Basics,Intermediate,2022-01-05
5709,291,AI for Everyone,Intermediate,2023-01-03
5710,804,Machine Learning,Beginner,2022-08-20
5711,806,Machine Learning,Beginner,2022-10-18
5712,392,Python Basics,Advanced,2020-03-20
5713,760,Machine Learning,Advanced,2023-10-03
5714,350,AI for Everyone,Beginner,2022-09-21
5715,398,Python Basics,Intermediate,2021-02-28
5716,100,Python Basics,Intermediate,2021-12-28
5717,902,Machine Learning,Advanced,2022-07-20
5718,140,Machine Learning,Advanced,2022-03-12
5719,220,Data Science,Advanced,2022-07-09
5720,644,Machine Learning,Advanced,2021-05-15
5721,124,AI for Everyone,Intermediate,2021-06-07
5722,103,Machine Learning,Beginner,2023-01-25
5723,598,Data Science,Intermediate,2020-06-10
5724,354,Data Science,Beginner,2023-12-22
5725,585,Data Science,Beginner,2020-12-02
5726,4,AI for Everyone,Advanced,2021-06-25
5727,904,Deep Learning,Beginner,2023-01-22
5728,812,Data Science,Intermediate,2020-04-17
5729,195,Data Science,Intermediate,2023-02-28
5730,761,Deep Learning,Intermediate,2020-06-24
5731,699,Machine Learning,Beginner,2022-05-06
5732,558,Python Basics,Beginner,2021-01-27
5733,669,Python Basics,Intermediate,2021-09-27
5734,800,Python Basics,Beginner,2022-11-27
5735,517,Machine Learning,Beginner,2021-05-19
5736,695,Deep Learning,Beginner,2021-10-27
5737,583,Deep Learning,Intermediate,2023-04-20
5738,426,AI for Everyone,Advanced,2022-08-08
5739,828,Python Basics,Intermediate,2022-04-21
5740,78,Data Science,Intermediate,2020-04-10
5741,665,Deep Learning,Advanced,2021-05-03
5742,682,Data Science,Intermediate,2022-02-03
5743,347,Machine Learning,Beginner,2020-02-22
5744,10,Python Basics,Intermediate,2020-12-02
5745,535,Machine Learning,Intermediate,2023-04-27
5746,124,Machine Learning,Advanced,2021-02-23
5747,410,Machine Learning,Advanced,2022-09-12
5748,756,Python Basics,Intermediate,2020-02-06
5749,150,Python Basics,Intermediate,2023-02-13
5750,350,Data Science,Advanced,2021-09-01
5751,963,Python Basics,Advanced,2023-10-13
5752,378,Python Basics,Beginner,2022-06-14
5753,334,Data Science,Advanced,2023-12-22
5754,445,Deep Learning,Advanced,2020-04-14
5755,901,Deep Learning,Advanced,2021-07-07
5756,915,Deep Learning,Beginner,2021-07-23
5757,450,Deep Learning,Intermediate,2022-08-12
5758,147,Python Basics,Intermediate,2021-07-11
5759,174,Machine Learning,Beginner,2022-02-16
5760,966,Machine Learning,Beginner,2020-11-02
5761,643,Machine Learning,Intermediate,2022-07-16
5762,813,Deep Learning,Intermediate,2021-08-02
5763,934,Deep Learning,Intermediate,2023-01-08
5764,95,Machine Learning,Beginner,2021-02-07
5765,64,Data Science,Intermediate,2020-12-13
5766,670,Data Science,Intermediate,2022-09-11
5767,297,Machine Learning,Intermediate,2022-07-01
5768,496,Data Science,Beginner,2022-02-25
5769,792,Data Science,Beginner,2020-10-05
5770,749,Python Basics,Beginner,2020-06-22
5771,710,Python Basics,Intermediate,2021-12-24
5772,7,Machine Learning,Beginner,2021-06-09
5773,516,AI for Everyone,Beginner,2023-12-05
5774,143,Data Science,Intermediate,2020-05-06
5775,574,Deep Learning,Intermediate,2021-12-12
5776,991,Machine Learning,Advanced,2021-09-23
5777,872,AI for Everyone,Beginner,2022-12-17
5778,247,AI for Everyone,Beginner,2020-05-07
5779,855,Machine Learning,Beginner,2022-08-14
5780,225,Python Basics,Beginner,2022-12-04
5781,501,Deep Learning,Intermediate,2020-07-10
5782,577,Deep Learning,Beginner,2021-07-23
5783,863,Deep Learning,Beginner,2022-07-09
5784,344,Machine Learning,Advanced,2020-03-25
5785,180,Data Science,Intermediate,2023-12-23
5786,483,Python Basics,Intermediate,2020-10-28
5787,195,Data Science,Advanced,2022-03-18
5788,825,AI for Everyone,Intermediate,2023-02-15
5789,144,Deep Learning,Advanced,2020-08-21
5790,233,Deep Learning,Beginner,2021-01-19
5791,316,Python Basics,Advanced,2023-11-16
5792,454,Machine Learning,Intermediate,2021-04-22
5793,377,AI for Everyone,Beginner,2021-01-11
5794,239,Python Basics,Advanced,2022-11-07
5795,769,AI for Everyone,Advanced,2020-08-28
5796,355,AI for Everyone,Advanced,2020-11-20
5797,323,Python Basics,Intermediate,2023-02-18
5798,237,Data Science,Beginner,2023-07-21
5799,368,Data Science,Advanced,2022-07-02
5800,810,Machine Learning,Intermediate,2021-12-13
5801,174,Python Basics,Advanced,2020-03-21
5802,162,Python Basics,Advanced,2023-02-28
5803,170,AI for Everyone,Beginner,2023-05-20
5804,370,Python Basics,Beginner,2020-01-08
5805,401,Data Science,Intermediate,2020-03-09
5806,312,AI for Everyone,Beginner,2020-05-12
5807,43,Data Science,Beginner,2023-10-08
5808,531,Data Science,Advanced,2023-01-22
5809,638,Deep Learning,Intermediate,2022-07-09
5810,633,AI for Everyone,Beginner,2023-01-26
5811,366,Data Science,Advanced,2022-12-27
5812,238,Python Basics,Intermediate,2022-05-06
5813,314,Machine Learning,Intermediate,2022-03-19
5814,798,Data Science,Intermediate,2021-08-20
5815,931,AI for Everyone,Intermediate,2021-08-14
5816,834,Data Science,Advanced,2022-05-23
5817,954,Python Basics,Beginner,2022-07-18
5818,159,Deep Learning,Beginner,2020-05-16
5819,691,AI for Everyone,Advanced,2023-06-14
5820,109,AI for Everyone,Advanced,2023-02-18
5821,625,Machine Learning,Intermediate,2022-05-24
5822,594,AI for Everyone,Advanced,2021-09-25
5823,605,Deep Learning,Advanced,2023-07-12
5824,742,Data Science,Beginner,2022-09-15
5825,997,Deep Learning,Advanced,2020-06-23
5826,374,Python Basics,Intermediate,2022-06-19
5827,881,Machine Learning,Advanced,2023-07-01
5828,760,Deep Learning,Advanced,2020-08-26
5829,721,AI for Everyone,Intermediate,2022-09-04
5830,923,Python Basics,Advanced,2020-10-27
5831,406,AI for Everyone,Intermediate,2022-11-06
5832,987,Data Science,Intermediate,2021-05-21
5833,476,Python Basics,Advanced,2022-07-08
5834,479,AI for Everyone,Beginner,2022-05-12
5835,669,Python Basics,Intermediate,2020-07-06
5836,678,Data Science,Intermediate,2022-03-16
5837,325,Machine Learning,Advanced,2020-12-24
5838,691,Data Science,Intermediate,2020-06-01
5839,211,Data Science,Advanced,2021-03-24
5840,501,Deep Learning,Intermediate,2021-01-07
5841,308,AI for Everyone,Advanced,2022-09-28
5842,143,AI for Everyone,Intermediate,2022-12-08
5843,841,Machine Learning,Advanced,2023-02-19
5844,763,Deep Learning,Intermediate,2023-06-19
5845,777,Python Basics,Advanced,2023-07-11
5846,59,Data Science,Intermediate,2023-08-08
5847,514,AI for Everyone,Beginner,2021-01-11
5848,954,Python Basics,Intermediate,2023-10-24
5849,973,Machine Learning,Advanced,2020-10-26
5850,417,Machine Learning,Advanced,2023-06-27
5851,197,Machine Learning,Intermediate,2021-08-16
5852,415,Machine Learning,Advanced,2021-08-11
5853,14,AI for Everyone,Intermediate,2023-02-28
5854,845,AI for Everyone,Advanced,2020-11-19
5855,979,Machine Learning,Intermediate,2020-09-28
5856,478,Deep Learning,Advanced,2020-11-07
5857,380,Machine Learning,Beginner,2021-05-22
5858,486,Machine Learning,Intermediate,2022-01-01
5859,63,Machine Learning,Beginner,2023-05-07
5860,22,Machine Learning,Intermediate,2023-07-15
5861,875,Python Basics,Intermediate,2021-03-13
5862,403,Python Basics,Advanced,2021-11-02
5863,763,AI for Everyone,Beginner,2023-09-17
5864,320,Deep Learning,Advanced,2021-11-19
5865,492,Deep Learning,Advanced,2021-03-20
5866,948,Data Science,Beginner,2023-12-15
5867,384,Deep Learning,Beginner,2023-07-10
5868,803,Python Basics,Beginner,2022-05-26
5869,198,AI for Everyone,Advanced,2022-12-12
5870,649,Python Basics,Beginner,2022-04-24
5871,277,Python Basics,Advanced,2023-09-14
5872,348,Python Basics,Beginner,2020-11-28
5873,273,Python Basics,Beginner,2022-07-28
5874,364,Data Science,Intermediate,2020-08-23
5875,577,AI for Everyone,Intermediate,2020-01-20
5876,832,Python Basics,Intermediate,2023-05-02
5877,158,Data Science,Intermediate,2023-04-07
5878,481,Python Basics,Beginner,2023-10-26
5879,221,Python Basics,Advanced,2021-06-02
5880,766,Deep Learning,Advanced,2021-11-24
5881,371,Data Science,Beginner,2021-06-09
5882,117,Data Science,Beginner,2021-10-13
5883,249,Data Science,Advanced,2023-01-27
5884,172,Deep Learning,Advanced,2023-12-05
5885,85,Data Science,Beginner,2021-10-13
5886,229,Deep Learning,Beginner,2021-03-20
5887,518,Python Basics,Intermediate,2020-12-19
5888,27,Machine Learning,Intermediate,2020-06-28
5889,795,Data Science,Advanced,2020-06-15
5890,936,Python Basics,Intermediate,2023-01-27
5891,351,Python Basics,Beginner,2021-02-01
5892,788,Data Science,Beginner,2022-01-05
5893,101,Deep Learning,Advanced,2023-07-22
5894,869,Machine Learning,Beginner,2022-06-01
5895,399,AI for Everyone,Beginner,2021-08-25
5896,144,Machine Learning,Intermediate,2021-09-02
5897,217,Machine Learning,Intermediate,2021-07-16
5898,255,Machine Learning,Beginner,2020-03-11
5899,299,Deep Learning,Advanced,2022-12-24
5900,615,Deep Learning,Intermediate,2023-10-08
5901,473,Machine Learning,Beginner,2023-11-03
5902,244,Deep Learning,Advanced,2020-03-08
5903,542,AI for Everyone,Advanced,2022-12-06
5904,129,Machine Learning,Intermediate,2020-12-21
5905,618,AI for Everyone,Beginner,2020-10-13
5906,223,Data Science,Beginner,2022-07-23
5907,635,AI for Everyone,Advanced,2022-06-23
5908,195,AI for Everyone,Advanced,2022-02-25
5909,804,Data Science,Advanced,2021-12-07
5910,515,Machine Learning,Intermediate,2022-01-28
5911,469,Python Basics,Intermediate,2020-11-16
5912,605,Deep Learning,Intermediate,2020-08-14
5913,229,Python Basics,Advanced,2021-09-10
5914,813,Machine Learning,Advanced,2020-06-23
5915,387,Machine Learning,Advanced,2023-06-02
5916,233,Deep Learning,Beginner,2020-11-16
5917,375,Data Science,Beginner,2023-03-04
5918,17,Python Basics,Intermediate,2021-03-21
5919,780,Machine Learning,Beginner,2023-04-15
5920,292,Machine Learning,Beginner,2023-09-14
5921,300,Python Basics,Advanced,2023-05-12
5922,879,Deep Learning,Advanced,2021-09-15
5923,575,Deep Learning,Beginner,2020-11-05
5924,640,Machine Learning,Beginner,2023-10-12
5925,647,Python Basics,Advanced,2020-07-28
5926,767,Data Science,Beginner,2022-03-14
5927,116,Data Science,Beginner,2020-05-02
5928,362,Machine Learning,Advanced,2023-08-26
5929,888,Deep Learning,Advanced,2020-02-16
5930,598,Deep Learning,Beginner,2021-08-18
5931,479,Machine Learning,Intermediate,2021-12-07
5932,94,Deep Learning,Advanced,2021-05-08
